event,TeamScore,opponentScore,pointDifference,elapsedTime,opponent,id
,81,89,-8,1843.0,DAL,202401260ATL
,83,89,-6,1857.0,DAL,202401260ATL
,83,92,-9,1872.0,DAL,202401260ATL
,83,94,-11,1900.0,DAL,202401260ATL
,85,94,-9,1919.0,DAL,202401260ATL
,85,95,-10,1933.0,DAL,202401260ATL
,85,96,-11,1933.0,DAL,202401260ATL
,88,96,-8,1952.0,DAL,202401260ATL
,88,98,-10,1966.0,DAL,202401260ATL
,90,98,-8,1981.0,DAL,202401260ATL
,90,99,-9,1997.0,DAL,202401260ATL
,91,99,-8,2006.0,DAL,202401260ATL
,92,99,-7,2006.0,DAL,202401260ATL
,92,100,-8,2019.0,DAL,202401260ATL
,92,101,-9,2019.0,DAL,202401260ATL
,94,101,-7,2038.0,DAL,202401260ATL
,94,102,-8,2049.0,DAL,202401260ATL
,94,103,-9,2049.0,DAL,202401260ATL
,96,103,-7,2060.0,DAL,202401260ATL
,97,103,-6,2086.0,DAL,202401260ATL
,98,103,-5,2086.0,DAL,202401260ATL
,98,106,-8,2098.0,DAL,202401260ATL
,99,106,-7,2114.0,DAL,202401260ATL
,100,106,-6,2114.0,DAL,202401260ATL
,100,108,-8,2139.0,DAL,202401260ATL
,102,108,-6,2157.0,DAL,202401260ATL
,103,108,-5,2173.0,DAL,202401260ATL
,105,108,-3,2195.0,DAL,202401260ATL
,105,110,-5,2201.0,DAL,202401260ATL
,105,111,-6,2201.0,DAL,202401260ATL
,105,114,-9,2222.0,DAL,202401260ATL
,107,114,-7,2244.0,DAL,202401260ATL
,107,116,-9,2256.0,DAL,202401260ATL
,107,117,-10,2286.0,DAL,202401260ATL
,109,117,-8,2335.0,DAL,202401260ATL
,109,120,-11,2347.0,DAL,202401260ATL
,111,120,-9,2364.0,DAL,202401260ATL
,114,120,-6,2394.0,DAL,202401260ATL
,114,123,-9,2409.0,DAL,202401260ATL
,114,124,-10,2443.0,DAL,202401260ATL
,117,124,-7,2475.0,DAL,202401260ATL
,117,125,-8,2475.0,DAL,202401260ATL
,117,126,-9,2500.0,DAL,202401260ATL
,118,126,-8,2510.0,DAL,202401260ATL
,119,126,-7,2510.0,DAL,202401260ATL
,119,128,-9,2527.0,DAL,202401260ATL
,119,129,-10,2555.0,DAL,202401260ATL
,119,130,-11,2555.0,DAL,202401260ATL
,122,130,-8,2568.0,DAL,202401260ATL
,122,131,-9,2596.0,DAL,202401260ATL
,125,131,-6,2605.0,DAL,202401260ATL
,127,131,-4,2630.0,DAL,202401260ATL
,127,134,-7,2682.0,DAL,202401260ATL
,127,136,-9,2702.0,DAL,202401260ATL
,127,137,-10,2702.0,DAL,202401260ATL
,128,137,-9,2708.0,DAL,202401260ATL
,131,137,-6,2730.0,DAL,202401260ATL
,133,137,-4,2758.0,DAL,202401260ATL
,134,137,-3,2781.0,DAL,202401260ATL
,134,140,-6,2804.0,DAL,202401260ATL
,136,140,-4,2811.0,DAL,202401260ATL
,136,142,-6,2822.0,DAL,202401260ATL
,136,143,-7,2822.0,DAL,202401260ATL
,138,143,-5,2829.0,DAL,202401260ATL
,138,146,-8,2844.0,DAL,202401260ATL
,139,146,-7,2857.0,DAL,202401260ATL
,140,146,-6,2857.0,DAL,202401260ATL
,143,146,-3,2870.0,DAL,202401260ATL
,143,147,-4,2875.0,DAL,202401260ATL
,143,148,-5,2875.0,DAL,202401260ATL
F,143,148,-5,2880.0,DAL,202401260ATL
,0,0,0,0.0,TOR,202401280ATL
,2,0,2,18.0,TOR,202401280ATL
T,2,2,0,34.0,TOR,202401280ATL
,4,2,2,47.0,TOR,202401280ATL
,6,2,4,76.0,TOR,202401280ATL
,6,5,1,90.0,TOR,202401280ATL
,8,5,3,128.0,TOR,202401280ATL
,8,6,2,142.0,TOR,202401280ATL
,8,7,1,142.0,TOR,202401280ATL
,10,7,3,160.0,TOR,202401280ATL
,11,7,4,187.0,TOR,202401280ATL
,12,7,5,187.0,TOR,202401280ATL
,12,10,2,210.0,TOR,202401280ATL
,14,10,4,253.0,TOR,202401280ATL
,14,12,2,269.0,TOR,202401280ATL
,16,12,4,289.0,TOR,202401280ATL
,18,12,6,314.0,TOR,202401280ATL
,20,12,8,361.0,TOR,202401280ATL
,22,12,10,389.0,TOR,202401280ATL
,22,14,8,406.0,TOR,202401280ATL
,24,14,10,428.0,TOR,202401280ATL
,24,16,8,440.0,TOR,202401280ATL
,27,16,11,454.0,TOR,202401280ATL
,28,16,12,512.0,TOR,202401280ATL
,28,18,10,524.0,TOR,202401280ATL
,30,18,12,564.0,TOR,202401280ATL
,30,21,9,603.0,TOR,202401280ATL
,31,21,10,617.0,TOR,202401280ATL
,32,21,11,617.0,TOR,202401280ATL
,32,24,8,636.0,TOR,202401280ATL
,33,24,9,659.0,TOR,202401280ATL
,34,24,10,659.0,TOR,202401280ATL
,34,25,9,674.0,TOR,202401280ATL
,34,26,8,674.0,TOR,202401280ATL
,34,29,5,745.0,TOR,202401280ATL
,34,31,3,780.0,TOR,202401280ATL
,36,31,5,793.0,TOR,202401280ATL
,36,33,3,817.0,TOR,202401280ATL
,36,34,2,817.0,TOR,202401280ATL
LC,36,37,-1,840.0,TOR,202401280ATL
,36,40,-4,893.0,TOR,202401280ATL
,37,40,-3,924.0,TOR,202401280ATL
,37,41,-4,936.0,TOR,202401280ATL
,37,44,-7,957.0,TOR,202401280ATL
,39,44,-5,987.0,TOR,202401280ATL
,39,45,-6,996.0,TOR,202401280ATL
,39,47,-8,1028.0,TOR,202401280ATL
,39,48,-9,1028.0,TOR,202401280ATL
,41,48,-7,1050.0,TOR,202401280ATL
,43,48,-5,1070.0,TOR,202401280ATL
,43,50,-7,1075.0,TOR,202401280ATL
,43,51,-8,1075.0,TOR,202401280ATL
,45,51,-6,1088.0,TOR,202401280ATL
,46,51,-5,1141.0,TOR,202401280ATL
,47,51,-4,1141.0,TOR,202401280ATL
,47,54,-7,1156.0,TOR,202401280ATL
,48,54,-6,1167.0,TOR,202401280ATL
,49,54,-5,1167.0,TOR,202401280ATL
,50,54,-4,1167.0,TOR,202401280ATL
,51,54,-3,1212.0,TOR,202401280ATL
,52,54,-2,1212.0,TOR,202401280ATL
,52,56,-4,1231.0,TOR,202401280ATL
,54,56,-2,1303.0,TOR,202401280ATL
,54,58,-4,1341.0,TOR,202401280ATL
,54,61,-7,1395.0,TOR,202401280ATL
,57,61,-4,1409.0,TOR,202401280ATL
,57,63,-6,1459.0,TOR,202401280ATL
,57,66,-9,1498.0,TOR,202401280ATL
,59,66,-7,1518.0,TOR,202401280ATL
,60,66,-6,1568.0,TOR,202401280ATL
,61,66,-5,1568.0,TOR,202401280ATL
,61,67,-6,1587.0,TOR,202401280ATL
,61,68,-7,1587.0,TOR,202401280ATL
,64,68,-4,1606.0,TOR,202401280ATL
,65,68,-3,1631.0,TOR,202401280ATL
,66,68,-2,1631.0,TOR,202401280ATL
,66,69,-3,1645.0,TOR,202401280ATL
,66,70,-4,1645.0,TOR,202401280ATL
,67,70,-3,1656.0,TOR,202401280ATL
,69,70,-1,1686.0,TOR,202401280ATL
,69,72,-3,1701.0,TOR,202401280ATL
T,72,72,0,1715.0,TOR,202401280ATL
LC,73,72,1,1741.0,TOR,202401280ATL
,74,72,2,1741.0,TOR,202401280ATL
,76,72,4,1761.0,TOR,202401280ATL
,76,74,2,1771.0,TOR,202401280ATL
,78,74,4,1781.0,TOR,202401280ATL
,78,76,2,1792.0,TOR,202401280ATL
,80,76,4,1836.0,TOR,202401280ATL
,80,79,1,1849.0,TOR,202401280ATL
T,80,80,0,1865.0,TOR,202401280ATL
LC,80,82,-2,1880.0,TOR,202401280ATL
,80,83,-3,1897.0,TOR,202401280ATL
,80,84,-4,1897.0,TOR,202401280ATL
,83,84,-1,1919.0,TOR,202401280ATL
T,84,84,0,1945.0,TOR,202401280ATL
LC,86,84,2,1957.0,TOR,202401280ATL
,86,85,1,1978.0,TOR,202401280ATL
T,86,86,0,1978.0,TOR,202401280ATL
,88,86,2,1996.0,TOR,202401280ATL
,89,86,3,1996.0,TOR,202401280ATL
T,89,89,0,2007.0,TOR,202401280ATL
,91,89,2,2025.0,TOR,202401280ATL
,91,90,1,2053.0,TOR,202401280ATL
T,91,91,0,2053.0,TOR,202401280ATL
LC,91,93,-2,2066.0,TOR,202401280ATL
T,93,93,0,2071.0,TOR,202401280ATL
LC,94,93,1,2101.0,TOR,202401280ATL
,95,93,2,2101.0,TOR,202401280ATL
,97,93,4,2146.0,TOR,202401280ATL
,97,95,2,2156.0,TOR,202401280ATL
,99,95,4,2186.0,TOR,202401280ATL
,101,95,6,2226.0,TOR,202401280ATL
,101,97,4,2249.0,TOR,202401280ATL
,103,97,6,2270.0,TOR,202401280ATL
,103,100,3,2276.0,TOR,202401280ATL
,105,100,5,2290.0,TOR,202401280ATL
,105,102,3,2302.0,TOR,202401280ATL
,105,103,2,2322.0,TOR,202401280ATL
T,105,105,0,2392.0,TOR,202401280ATL
,107,105,2,2415.0,TOR,202401280ATL
,110,105,5,2465.0,TOR,202401280ATL
,110,106,4,2498.0,TOR,202401280ATL
,110,107,3,2498.0,TOR,202401280ATL
,112,107,5,2509.0,TOR,202401280ATL
,114,107,7,2542.0,TOR,202401280ATL
,114,108,6,2552.0,TOR,202401280ATL
,115,108,7,2567.0,TOR,202401280ATL
,115,110,5,2576.0,TOR,202401280ATL
,116,110,6,2632.0,TOR,202401280ATL
,116,112,4,2645.0,TOR,202401280ATL
,118,112,6,2677.0,TOR,202401280ATL
,118,114,4,2690.0,TOR,202401280ATL
,118,116,2,2721.0,TOR,202401280ATL
,119,116,3,2776.0,TOR,202401280ATL
,120,116,4,2776.0,TOR,202401280ATL
,120,117,3,2784.0,TOR,202401280ATL
,120,118,2,2784.0,TOR,202401280ATL
LC,120,121,-1,2809.0,TOR,202401280ATL
,120,122,-2,2823.0,TOR,202401280ATL
,120,123,-3,2823.0,TOR,202401280ATL
,121,123,-2,2828.0,TOR,202401280ATL
,122,123,-1,2828.0,TOR,202401280ATL
LC,124,123,1,2853.0,TOR,202401280ATL
LC,124,125,-1,2873.0,TOR,202401280ATL
LC,126,125,1,2879.0,TOR,202401280ATL
F,126,125,1,2880.0,TOR,202401280ATL
,0,0,0,0.0,LAL,202401300ATL
,0,2,-2,37.0,LAL,202401300ATL
,0,4,-4,88.0,LAL,202401300ATL
,0,5,-5,88.0,LAL,202401300ATL
,2,5,-3,97.0,LAL,202401300ATL
,4,5,-1,119.0,LAL,202401300ATL
,4,7,-3,131.0,LAL,202401300ATL
,4,8,-4,193.0,LAL,202401300ATL
,6,8,-2,221.0,LAL,202401300ATL
,6,10,-4,238.0,LAL,202401300ATL
,6,12,-6,252.0,LAL,202401300ATL
,8,12,-4,274.0,LAL,202401300ATL
,10,12,-2,305.0,LAL,202401300ATL
T,12,12,0,337.0,LAL,202401300ATL
,12,13,-1,350.0,LAL,202401300ATL
,12,14,-2,350.0,LAL,202401300ATL
T,14,14,0,367.0,LAL,202401300ATL
,14,16,-2,379.0,LAL,202401300ATL
T,16,16,0,392.0,LAL,202401300ATL
,16,18,-2,415.0,LAL,202401300ATL
T,18,18,0,427.0,LAL,202401300ATL
LC,20,18,2,453.0,LAL,202401300ATL
T,20,20,0,468.0,LAL,202401300ATL
,21,20,1,488.0,LAL,202401300ATL
,22,20,2,488.0,LAL,202401300ATL
,24,20,4,506.0,LAL,202401300ATL
,27,20,7,530.0,LAL,202401300ATL
,27,22,5,553.0,LAL,202401300ATL
,29,22,7,593.0,LAL,202401300ATL
,29,25,4,649.0,LAL,202401300ATL
,32,25,7,666.0,LAL,202401300ATL
,32,27,5,686.0,LAL,202401300ATL
,33,27,6,692.0,LAL,202401300ATL
,34,27,7,692.0,LAL,202401300ATL
,34,29,5,710.0,LAL,202401300ATL
,36,29,7,718.0,LAL,202401300ATL
,36,31,5,740.0,LAL,202401300ATL
,36,33,3,783.0,LAL,202401300ATL
,39,33,6,806.0,LAL,202401300ATL
,39,35,4,857.0,LAL,202401300ATL
,39,37,2,929.0,LAL,202401300ATL
,41,37,4,941.0,LAL,202401300ATL
,44,37,7,987.0,LAL,202401300ATL
,46,37,9,1034.0,LAL,202401300ATL
,46,38,8,1086.0,LAL,202401300ATL
,46,39,7,1086.0,LAL,202401300ATL
,46,41,5,1104.0,LAL,202401300ATL
,48,41,7,1117.0,LAL,202401300ATL
,49,41,8,1133.0,LAL,202401300ATL
,50,41,9,1133.0,LAL,202401300ATL
,50,43,7,1164.0,LAL,202401300ATL
,53,43,10,1175.0,LAL,202401300ATL
,53,45,8,1189.0,LAL,202401300ATL
,53,47,6,1217.0,LAL,202401300ATL
,55,47,8,1227.0,LAL,202401300ATL
,55,49,6,1238.0,LAL,202401300ATL
,58,49,9,1272.0,LAL,202401300ATL
,61,49,12,1304.0,LAL,202401300ATL
,61,52,9,1321.0,LAL,202401300ATL
,63,52,11,1343.0,LAL,202401300ATL
,63,54,9,1356.0,LAL,202401300ATL
,64,54,10,1379.0,LAL,202401300ATL
,65,54,11,1379.0,LAL,202401300ATL
,67,54,13,1413.0,LAL,202401300ATL
,67,56,11,1433.0,LAL,202401300ATL
,69,56,13,1474.0,LAL,202401300ATL
,71,56,15,1504.0,LAL,202401300ATL
,73,56,17,1530.0,LAL,202401300ATL
,73,58,15,1561.0,LAL,202401300ATL
,76,58,18,1577.0,LAL,202401300ATL
,78,58,20,1594.0,LAL,202401300ATL
,78,60,18,1643.0,LAL,202401300ATL
,80,60,20,1650.0,LAL,202401300ATL
,80,63,17,1661.0,LAL,202401300ATL
,80,64,16,1686.0,LAL,202401300ATL
,81,64,17,1703.0,LAL,202401300ATL
,82,64,18,1703.0,LAL,202401300ATL
,82,67,15,1710.0,LAL,202401300ATL
,84,67,17,1728.0,LAL,202401300ATL
,87,67,20,1746.0,LAL,202401300ATL
,87,70,17,1759.0,LAL,202401300ATL
,87,72,15,1806.0,LAL,202401300ATL
,87,74,13,1831.0,LAL,202401300ATL
,90,74,16,1849.0,LAL,202401300ATL
,93,74,19,1917.0,LAL,202401300ATL
,93,77,16,1937.0,LAL,202401300ATL
,96,77,19,1959.0,LAL,202401300ATL
,96,78,18,1981.0,LAL,202401300ATL
,96,81,15,1994.0,LAL,202401300ATL
,96,84,12,2023.0,LAL,202401300ATL
,99,84,15,2063.0,LAL,202401300ATL
,101,84,17,2100.0,LAL,202401300ATL
,101,86,15,2120.0,LAL,202401300ATL
,103,86,17,2130.0,LAL,202401300ATL
,103,87,16,2144.0,LAL,202401300ATL
,103,88,15,2144.0,LAL,202401300ATL
,103,91,12,2183.0,LAL,202401300ATL
,103,93,10,2232.0,LAL,202401300ATL
,104,93,11,2248.0,LAL,202401300ATL
,105,93,12,2248.0,LAL,202401300ATL
,105,95,10,2261.0,LAL,202401300ATL
,107,95,12,2279.0,LAL,202401300ATL
,107,97,10,2289.0,LAL,202401300ATL
,109,97,12,2345.0,LAL,202401300ATL
,109,99,10,2377.0,LAL,202401300ATL
,112,99,13,2390.0,LAL,202401300ATL
,114,99,15,2420.0,LAL,202401300ATL
,114,101,13,2433.0,LAL,202401300ATL
,116,101,15,2444.0,LAL,202401300ATL
,116,104,12,2458.0,LAL,202401300ATL
,118,104,14,2478.0,LAL,202401300ATL
,118,105,13,2527.0,LAL,202401300ATL
,120,105,15,2537.0,LAL,202401300ATL
,120,107,13,2549.0,LAL,202401300ATL
,123,107,16,2568.0,LAL,202401300ATL
,124,107,17,2594.0,LAL,202401300ATL
,126,107,19,2603.0,LAL,202401300ATL
,126,109,17,2623.0,LAL,202401300ATL
,126,110,16,2623.0,LAL,202401300ATL
,128,110,18,2679.0,LAL,202401300ATL
,129,110,19,2700.0,LAL,202401300ATL
,129,113,16,2718.0,LAL,202401300ATL
,131,113,18,2748.0,LAL,202401300ATL
,131,116,15,2759.0,LAL,202401300ATL
,131,117,14,2777.0,LAL,202401300ATL
,131,118,13,2777.0,LAL,202401300ATL
,133,118,15,2787.0,LAL,202401300ATL
,133,120,13,2796.0,LAL,202401300ATL
,134,120,14,2833.0,LAL,202401300ATL
,135,120,15,2833.0,LAL,202401300ATL
,138,120,18,2853.0,LAL,202401300ATL
,138,122,16,2866.0,LAL,202401300ATL
F,138,122,16,2880.0,LAL,202401300ATL
,0,0,0,0.0,PHO,202402020ATL
,0,2,-2,32.0,PHO,202402020ATL
T,2,2,0,50.0,PHO,202402020ATL
,2,4,-2,64.0,PHO,202402020ATL
T,4,4,0,83.0,PHO,202402020ATL
,4,6,-2,93.0,PHO,202402020ATL
LC,7,6,1,104.0,PHO,202402020ATL
LC,7,9,-2,122.0,PHO,202402020ATL
,8,9,-1,133.0,PHO,202402020ATL
LC,10,9,1,165.0,PHO,202402020ATL
T,10,10,0,194.0,PHO,202402020ATL
LC,10,11,-1,194.0,PHO,202402020ATL
,10,13,-3,211.0,PHO,202402020ATL
,11,13,-2,221.0,PHO,202402020ATL
,12,13,-1,221.0,PHO,202402020ATL
,12,15,-3,242.0,PHO,202402020ATL
T,15,15,0,272.0,PHO,202402020ATL
LC,17,15,2,291.0,PHO,202402020ATL
T,17,17,0,302.0,PHO,202402020ATL
,19,17,2,313.0,PHO,202402020ATL
,21,17,4,408.0,PHO,202402020ATL
,21,19,2,423.0,PHO,202402020ATL
,23,19,4,437.0,PHO,202402020ATL
,23,21,2,477.0,PHO,202402020ATL
,25,21,4,494.0,PHO,202402020ATL
,25,24,1,514.0,PHO,202402020ATL
,28,24,4,540.0,PHO,202402020ATL
,28,26,2,614.0,PHO,202402020ATL
,31,26,5,628.0,PHO,202402020ATL
,31,28,3,651.0,PHO,202402020ATL
,33,28,5,697.0,PHO,202402020ATL
,33,30,3,714.0,PHO,202402020ATL
T,33,33,0,773.0,PHO,202402020ATL
,35,33,2,784.0,PHO,202402020ATL
T,35,35,0,827.0,PHO,202402020ATL
LC,35,36,-1,827.0,PHO,202402020ATL
LC,38,36,2,846.0,PHO,202402020ATL
T,38,38,0,866.0,PHO,202402020ATL
,41,38,3,886.0,PHO,202402020ATL
,43,38,5,940.0,PHO,202402020ATL
,43,40,3,969.0,PHO,202402020ATL
,45,40,5,983.0,PHO,202402020ATL
,45,43,2,1000.0,PHO,202402020ATL
T,45,45,0,1016.0,PHO,202402020ATL
,48,45,3,1028.0,PHO,202402020ATL
,48,47,1,1047.0,PHO,202402020ATL
,51,47,4,1058.0,PHO,202402020ATL
,53,47,6,1089.0,PHO,202402020ATL
,55,47,8,1116.0,PHO,202402020ATL
,55,50,5,1183.0,PHO,202402020ATL
,56,50,6,1220.0,PHO,202402020ATL
,56,52,4,1234.0,PHO,202402020ATL
,58,52,6,1248.0,PHO,202402020ATL
,59,52,7,1248.0,PHO,202402020ATL
,61,52,9,1274.0,PHO,202402020ATL
,63,52,11,1299.0,PHO,202402020ATL
,63,55,8,1310.0,PHO,202402020ATL
,65,55,10,1322.0,PHO,202402020ATL
,65,57,8,1343.0,PHO,202402020ATL
,65,60,5,1383.0,PHO,202402020ATL
,65,62,3,1401.0,PHO,202402020ATL
,65,63,2,1401.0,PHO,202402020ATL
,66,63,3,1415.0,PHO,202402020ATL
,69,63,6,1486.0,PHO,202402020ATL
,69,66,3,1499.0,PHO,202402020ATL
T,69,69,0,1521.0,PHO,202402020ATL
,72,69,3,1560.0,PHO,202402020ATL
,72,71,1,1582.0,PHO,202402020ATL
,74,71,3,1596.0,PHO,202402020ATL
,74,73,1,1610.0,PHO,202402020ATL
,77,73,4,1636.0,PHO,202402020ATL
,79,73,6,1668.0,PHO,202402020ATL
,79,74,5,1684.0,PHO,202402020ATL
,79,76,3,1690.0,PHO,202402020ATL
,79,78,1,1720.0,PHO,202402020ATL
,81,78,3,1784.0,PHO,202402020ATL
,81,80,1,1831.0,PHO,202402020ATL
,84,80,4,1844.0,PHO,202402020ATL
,84,83,1,1867.0,PHO,202402020ATL
,86,83,3,1882.0,PHO,202402020ATL
T,86,86,0,1918.0,PHO,202402020ATL
LC,86,88,-2,1945.0,PHO,202402020ATL
,86,89,-3,1947.0,PHO,202402020ATL
T,89,89,0,1960.0,PHO,202402020ATL
,89,92,-3,1979.0,PHO,202402020ATL
,90,92,-2,1992.0,PHO,202402020ATL
,91,92,-1,1992.0,PHO,202402020ATL
,91,94,-3,2038.0,PHO,202402020ATL
,93,94,-1,2049.0,PHO,202402020ATL
,93,95,-2,2081.0,PHO,202402020ATL
,94,95,-1,2096.0,PHO,202402020ATL
T,95,95,0,2111.0,PHO,202402020ATL
LC,98,95,3,2124.0,PHO,202402020ATL
,99,95,4,2157.0,PHO,202402020ATL
,100,95,5,2157.0,PHO,202402020ATL
,102,95,7,2206.0,PHO,202402020ATL
,104,95,9,2235.0,PHO,202402020ATL
,104,97,7,2250.0,PHO,202402020ATL
,104,98,6,2276.0,PHO,202402020ATL
,104,99,5,2276.0,PHO,202402020ATL
,106,99,7,2294.0,PHO,202402020ATL
,108,99,9,2312.0,PHO,202402020ATL
,108,101,7,2328.0,PHO,202402020ATL
,111,101,10,2364.0,PHO,202402020ATL
,111,104,7,2378.0,PHO,202402020ATL
,111,106,5,2433.0,PHO,202402020ATL
,114,106,8,2455.0,PHO,202402020ATL
,114,108,6,2484.0,PHO,202402020ATL
,114,109,5,2484.0,PHO,202402020ATL
,116,109,7,2500.0,PHO,202402020ATL
,116,111,5,2528.0,PHO,202402020ATL
,118,111,7,2543.0,PHO,202402020ATL
,121,111,10,2575.0,PHO,202402020ATL
,121,113,8,2595.0,PHO,202402020ATL
,121,114,7,2625.0,PHO,202402020ATL
,121,115,6,2625.0,PHO,202402020ATL
,123,115,8,2669.0,PHO,202402020ATL
,123,118,5,2683.0,PHO,202402020ATL
,125,118,7,2700.0,PHO,202402020ATL
,126,118,8,2736.0,PHO,202402020ATL
,127,118,9,2736.0,PHO,202402020ATL
,127,120,7,2746.0,PHO,202402020ATL
,129,120,9,2845.0,PHO,202402020ATL
F,129,120,9,2880.0,PHO,202402020ATL
,0,0,0,0.0,GSW,202402030ATL
,0,2,-2,30.0,GSW,202402030ATL
T,2,2,0,84.0,GSW,202402030ATL
,2,5,-3,98.0,GSW,202402030ATL
,4,5,-1,119.0,GSW,202402030ATL
,4,7,-3,131.0,GSW,202402030ATL
,6,7,-1,189.0,GSW,202402030ATL
LC,8,7,1,206.0,GSW,202402030ATL
,10,7,3,242.0,GSW,202402030ATL
,10,9,1,261.0,GSW,202402030ATL
LC,10,11,-1,286.0,GSW,202402030ATL
,10,12,-2,286.0,GSW,202402030ATL
,10,15,-5,316.0,GSW,202402030ATL
,12,15,-3,331.0,GSW,202402030ATL
,14,15,-1,415.0,GSW,202402030ATL
,14,18,-4,432.0,GSW,202402030ATL
,15,18,-3,447.0,GSW,202402030ATL
,15,20,-5,477.0,GSW,202402030ATL
,17,20,-3,534.0,GSW,202402030ATL
,17,22,-5,540.0,GSW,202402030ATL
,17,23,-6,540.0,GSW,202402030ATL
,19,23,-4,553.0,GSW,202402030ATL
,19,24,-5,567.0,GSW,202402030ATL
,19,25,-6,567.0,GSW,202402030ATL
,22,25,-3,597.0,GSW,202402030ATL
,22,28,-6,613.0,GSW,202402030ATL
,23,28,-5,628.0,GSW,202402030ATL
,24,28,-4,628.0,GSW,202402030ATL
,24,30,-6,648.0,GSW,202402030ATL
,25,30,-5,692.0,GSW,202402030ATL
,28,30,-2,719.0,GSW,202402030ATL
,28,33,-5,720.0,GSW,202402030ATL
,30,33,-3,771.0,GSW,202402030ATL
,30,36,-6,790.0,GSW,202402030ATL
,30,37,-7,842.0,GSW,202402030ATL
,30,38,-8,842.0,GSW,202402030ATL
,32,38,-6,850.0,GSW,202402030ATL
,34,38,-4,874.0,GSW,202402030ATL
,35,38,-3,874.0,GSW,202402030ATL
,37,38,-1,920.0,GSW,202402030ATL
LC,40,38,2,943.0,GSW,202402030ATL
LC,40,41,-1,962.0,GSW,202402030ATL
,40,43,-3,1011.0,GSW,202402030ATL
T,43,43,0,1025.0,GSW,202402030ATL
,43,45,-2,1038.0,GSW,202402030ATL
T,45,45,0,1078.0,GSW,202402030ATL
,45,47,-2,1096.0,GSW,202402030ATL
,46,47,-1,1108.0,GSW,202402030ATL
T,47,47,0,1108.0,GSW,202402030ATL
LC,48,47,1,1108.0,GSW,202402030ATL
LC,48,50,-2,1124.0,GSW,202402030ATL
LC,51,50,1,1140.0,GSW,202402030ATL
LC,51,52,-1,1147.0,GSW,202402030ATL
LC,53,52,1,1160.0,GSW,202402030ATL
,55,52,3,1183.0,GSW,202402030ATL
,57,52,5,1202.0,GSW,202402030ATL
,57,54,3,1213.0,GSW,202402030ATL
,57,55,2,1213.0,GSW,202402030ATL
,59,55,4,1254.0,GSW,202402030ATL
,59,57,2,1270.0,GSW,202402030ATL
T,59,59,0,1298.0,GSW,202402030ATL
LC,59,62,-3,1321.0,GSW,202402030ATL
T,62,62,0,1343.0,GSW,202402030ATL
,62,63,-1,1382.0,GSW,202402030ATL
,62,64,-2,1382.0,GSW,202402030ATL
T,64,64,0,1403.0,GSW,202402030ATL
LC,67,64,3,1459.0,GSW,202402030ATL
,69,64,5,1486.0,GSW,202402030ATL
,69,66,3,1496.0,GSW,202402030ATL
,69,67,2,1496.0,GSW,202402030ATL
,71,67,4,1517.0,GSW,202402030ATL
,74,67,7,1575.0,GSW,202402030ATL
,74,69,5,1594.0,GSW,202402030ATL
,74,71,3,1628.0,GSW,202402030ATL
,75,71,4,1639.0,GSW,202402030ATL
,78,71,7,1693.0,GSW,202402030ATL
,78,74,4,1719.0,GSW,202402030ATL
,80,74,6,1842.0,GSW,202402030ATL
,82,74,8,1867.0,GSW,202402030ATL
,82,76,6,1875.0,GSW,202402030ATL
,84,76,8,1913.0,GSW,202402030ATL
,84,78,6,1936.0,GSW,202402030ATL
,84,81,3,1956.0,GSW,202402030ATL
,84,82,2,1956.0,GSW,202402030ATL
,86,82,4,1968.0,GSW,202402030ATL
,86,84,2,1986.0,GSW,202402030ATL
,88,84,4,2001.0,GSW,202402030ATL
,88,86,2,2028.0,GSW,202402030ATL
,89,86,3,2083.0,GSW,202402030ATL
T,89,89,0,2121.0,GSW,202402030ATL
,92,89,3,2172.0,GSW,202402030ATL
,92,91,1,2218.0,GSW,202402030ATL
,94,91,3,2228.0,GSW,202402030ATL
,94,93,1,2243.0,GSW,202402030ATL
,97,93,4,2260.0,GSW,202402030ATL
,97,95,2,2353.0,GSW,202402030ATL
,97,96,1,2353.0,GSW,202402030ATL
T,97,97,0,2376.0,GSW,202402030ATL
LC,97,98,-1,2376.0,GSW,202402030ATL
LC,99,98,1,2390.0,GSW,202402030ATL
,102,98,4,2432.0,GSW,202402030ATL
,102,100,2,2472.0,GSW,202402030ATL
,104,100,4,2495.0,GSW,202402030ATL
,104,102,2,2505.0,GSW,202402030ATL
LC,104,105,-1,2523.0,GSW,202402030ATL
,104,107,-3,2539.0,GSW,202402030ATL
,104,109,-5,2562.0,GSW,202402030ATL
,107,109,-2,2579.0,GSW,202402030ATL
T,109,109,0,2604.0,GSW,202402030ATL
LC,110,109,1,2604.0,GSW,202402030ATL
T,110,110,0,2620.0,GSW,202402030ATL
,113,110,3,2632.0,GSW,202402030ATL
T,113,113,0,2649.0,GSW,202402030ATL
,115,113,2,2668.0,GSW,202402030ATL
LC,115,116,-1,2678.0,GSW,202402030ATL
,115,118,-3,2707.0,GSW,202402030ATL
,117,118,-1,2733.0,GSW,202402030ATL
,117,121,-4,2774.0,GSW,202402030ATL
,118,121,-3,2785.0,GSW,202402030ATL
,119,121,-2,2785.0,GSW,202402030ATL
,120,121,-1,2814.0,GSW,202402030ATL
T,121,121,0,2814.0,GSW,202402030ATL
,121,123,-2,2866.0,GSW,202402030ATL
T,123,123,0,2876.0,GSW,202402030ATL
LC,125,123,2,2902.0,GSW,202402030ATL
